;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
349;0.373;662.1837;24302.0;0.1944;649.1223;1776792.7097;5.882;0.0;0.0;0.0;44.7288;0.0;425.5306;589.689;0.0;0.0;856.7786;11.3777;11956.2364;2.9762;1.3528;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
350;0.5128;433.5561;24302.0;0.2391;414.1627;1721705.6122;3.921;0.0;0.0;0.0;44.3202;0.0;403.5691;571.3734;0.0;0.0;856.6924;10.0361;8845.8913;1.8675;1.6962;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
351;0.5306;813.2722;24302.0;0.2982;796.8424;1718112.3608;5.9906;0.0;0.0;0.0;45.5763;0.0;522.6166;570.1787;0.0;0.0;872.6057;11.3724;9195.3625;1.7757;1.7496;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
352;0.5305;755.5693;24302.0;0.2548;735.9262;1731530.7352;5.1877;0.0;0.0;0.0;43.6395;0.0;533.6803;574.6401;0.0;0.0;899.2498;10.1654;8671.5141;2.4458;1.7309;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
353;0.413;380.9054;24302.0;0.1987;365.0628;1796272.4213;3.2574;0.0;0.0;0.0;43.673;0.0;421.9408;596.1657;0.0;0.0;855.3003;11.8601;9559.9971;2.3782;1.7567;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
354;0.4604;509.5304;24302.0;0.215;492.4923;1687549.723;3.6235;0.0;0.0;0.0;42.9551;0.0;503.3012;560.0171;0.0;0.0;860.6554;10.6076;9337.247;1.7145;1.4154;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
355;0.4692;669.4092;24302.0;0.2358;653.0406;1704106.2898;5.8272;0.0;0.0;0.0;44.4362;0.0;429.2983;565.5219;0.0;0.0;887.5336;11.3084;9206.2702;2.2164;1.3171;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
356;0.4061;462.9741;24302.0;0.2071;449.2292;1678935.1832;4.195;0.0;0.0;0.0;44.0155;0.0;406.3345;557.1529;0.0;0.0;895.4426;10.8997;11206.7704;1.9082;1.5591;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
357;0.4124;815.0214;24302.0;0.211;800.911;1702856.0055;5.8903;0.0;0.0;0.0;45.9623;0.0;538.7541;565.1062;0.0;0.0;860.4795;10.5008;11492.5004;2.93;1.5033;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
358;0.5174;738.7961;24302.0;0.2584;720.001;1763812.8522;4.9316;0.0;0.0;0.0;42.7044;0.0;537.477;585.3734;0.0;0.0;866.0307;10.3111;9101.2979;1.9446;1.6996;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
359;0.4213;385.8158;24302.0;0.1818;368.1467;1792710.1488;3.141;0.0;0.0;0.0;45.3854;0.0;458.5758;594.9813;0.0;0.0;886.6436;10.6975;9484.485;2.618;1.5358;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
360;0.3889;577.4041;24302.0;0.1973;563.8113;1723836.8401;4.5333;0.0;0.0;0.0;43.8504;0.0;470.1483;572.082;0.0;0.0;892.676;10.8836;11652.3782;2.5244;1.6224;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
361;0.4716;625.8748;24302.0;0.2104;607.2042;1737391.7622;4.3362;0.0;0.0;0.0;44.1941;0.0;533.4967;576.5888;0.0;0.0;850.4994;11.5848;8032.4818;2.8531;1.3261;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
362;0.5421;510.6604;24302.0;0.2693;491.1853;1735099.3238;4.2535;0.0;0.0;0.0;45.4396;0.0;452.3509;575.8266;0.0;0.0;855.3839;10.7889;8257.8837;1.8597;1.8701;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
363;0.4599;674.7572;24302.0;0.2258;657.6839;1772571.7597;5.372;0.0;0.0;0.0;45.2828;0.0;477.9214;588.2856;0.0;0.0;859.9229;11.5786;8966.6565;2.8616;1.4746;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
364;0.4408;425.0764;24302.0;0.1983;408.3644;1675043.8727;3.0844;0.0;0.0;0.0;42.3255;0.0;483.0825;555.8591;0.0;0.0;870.2165;10.6182;9439.4821;1.7996;1.4194;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
365;0.4461;624.8474;24302.0;0.2432;610.7409;1689174.1602;5.0452;0.0;0.0;0.0;42.8497;0.0;447.1656;560.5572;0.0;0.0;862.1974;11.9439;10025.5508;2.4678;1.8697;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
366;0.5548;787.6161;24302.0;0.2926;769.3544;1692294.3066;5.9644;0.0;0.0;0.0;45.9705;0.0;511.1883;561.5946;0.0;0.0;883.8738;11.516;8046.9772;2.5897;1.8921;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
367;0.4057;446.0086;24302.0;0.185;430.6344;1692913.2831;3.3143;0.0;0.0;0.0;43.3283;0.0;485.3227;561.8004;0.0;0.0;874.7016;10.1486;10850.1928;2.2967;1.692;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
368;0.4188;570.2233;24302.0;0.2336;557.0202;1732474.5389;4.7798;0.0;0.0;0.0;42.3494;0.0;425.4519;574.9539;0.0;0.0;875.5691;11.134;11785.2429;1.8144;1.7485;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
369;0.4994;588.8718;24302.0;0.2293;569.5415;1738947.6247;5.3988;0.0;0.0;0.0;44.9203;0.0;408.5195;577.1061;0.0;0.0;868.9762;10.6247;8467.0313;2.6824;1.366;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
370;0.4274;409.8785;24302.0;0.2025;394.1352;1701008.0992;3.6806;0.0;0.0;0.0;45.8224;0.0;423.0059;564.4918;0.0;0.0;873.3352;10.3707;10418.437;2.2589;1.7546;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
371;0.4323;457.9818;24302.0;0.191;441.3748;1672834.4457;3.776;0.0;0.0;0.0;42.9745;0.0;433.0404;555.1245;0.0;0.0;888.2091;10.7531;9367.6066;2.6048;1.4241;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
372;0.4155;442.7756;24302.0;0.1986;426.6903;1802336.4654;3.2708;0.0;0.0;0.0;44.2238;0.0;497.344;598.1819;0.0;0.0;893.9538;10.0905;11104.4104;1.5469;1.5122;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
373;0.4925;537.6421;24302.0;0.2123;518.2903;1678162.5154;4.1467;0.0;0.0;0.0;42.621;0.0;459.2362;556.896;0.0;0.0;872.1328;10.2989;8420.206;2.9603;1.5643;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
374;0.4024;571.2651;24302.0;0.2126;558.0905;1687173.4647;5.004;0.0;0.0;0.0;45.0185;0.0;432.833;559.892;0.0;0.0;854.5111;10.9398;11706.1008;1.9198;1.4456;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
375;0.4059;423.4912;24302.0;0.1951;408.91;1681310.9338;3.7715;0.0;0.0;0.0;45.7493;0.0;427.6023;557.9428;0.0;0.0;892.3064;11.651;9896.7236;2.952;1.7463;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
376;0.3844;555.3769;24302.0;0.1972;542.5375;1667187.2633;4.2746;0.0;0.0;0.0;42.26;0.0;462.3872;553.2469;0.0;0.0;852.904;10.9253;11885.1932;2.0081;1.5249;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
377;0.5562;642.7135;24302.0;0.3025;624.5516;1739935.9418;5.5013;0.0;0.0;0.0;42.7765;0.0;418.6492;577.4347;0.0;0.0;859.4117;11.0282;8686.9468;1.6707;1.7884;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
378;0.5376;739.5839;24302.0;0.2625;719.2066;1799810.3317;5.6894;0.0;0.0;0.0;42.2756;0.0;460.7008;597.342;0.0;0.0;861.2036;10.5609;8363.3046;2.4233;1.6049;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
379;0.4775;432.0223;24302.0;0.2222;414.1459;1701922.1271;3.4689;0.0;0.0;0.0;42.9966;0.0;442.5249;564.7957;0.0;0.0;883.4656;10.4401;9119.1626;1.6168;1.4604;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
380;0.4538;726.8673;24302.0;0.2277;711.2388;1679663.3377;5.3264;0.0;0.0;0.0;44.731;0.0;514.9111;557.395;0.0;0.0;876.5037;11.7597;9139.21;2.2861;1.3508;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
381;0.473;764.956;24302.0;0.2631;749.8614;1747670.741;5.8197;0.0;0.0;0.0;45.7591;0.0;508.2763;580.0064;0.0;0.0;896.1825;10.9108;10611.5737;1.6465;1.533;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
382;0.4469;421.1657;24302.0;0.1946;402.857;1763269.6688;3.6544;0.0;0.0;0.0;44.2376;0.0;420.4055;585.1928;0.0;0.0;851.2266;10.2582;9388.3831;2.6804;1.576;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
383;0.4497;496.0503;24302.0;0.2042;479.0732;1680707.898;4.2654;0.0;0.0;0.0;42.3721;0.0;410.2647;557.7423;0.0;0.0;870.8429;10.1075;9794.5798;2.4159;1.4949;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
384;0.5259;589.1429;24302.0;0.2471;568.6439;1786631.3671;4.4381;0.0;0.0;0.0;42.7422;0.0;472.1089;592.9602;0.0;0.0;874.5891;10.262;8493.1765;2.0549;1.6514;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
385;0.3816;593.8887;24302.0;0.204;581.5922;1682516.404;4.3117;0.0;0.0;0.0;43.5605;0.0;506.5297;558.3436;0.0;0.0;871.1433;11.7778;11617.5667;2.2325;1.6911;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
386;0.4057;566.4912;24302.0;0.2061;551.6986;1800986.9283;4.9836;0.0;0.0;0.0;45.0628;0.0;430.0499;597.7332;0.0;0.0;868.0664;11.0234;11044.603;2.0875;1.3614;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
387;0.4677;681.9102;24302.0;0.2513;666.3169;1751111.2033;4.7383;0.0;0.0;0.0;43.4064;0.0;526.2039;581.1503;0.0;0.0;892.0459;10.0641;11158.4154;1.7294;1.8664;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
388;0.3648;477.4427;24302.0;0.1888;464.6133;1771653.2203;3.5317;0.0;0.0;0.0;44.6095;0.0;505.9146;587.9802;0.0;0.0;857.3484;11.7085;11794.2447;2.3375;1.8457;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
389;0.5141;598.3681;24302.0;0.2603;579.7563;1782103.0342;5.1107;0.0;0.0;0.0;45.8977;0.0;448.8467;591.4546;0.0;0.0;858.472;10.998;8706.2393;2.4021;1.8203;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
390;0.5416;572.7658;24302.0;0.2802;554.0225;1742263.2691;4.8794;0.0;0.0;0.0;42.3006;0.0;414.0469;578.2085;0.0;0.0;877.475;11.6049;8009.9159;1.9323;1.7629;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
391;0.5341;509.0781;24302.0;0.275;490.4223;1749836.8578;4.1269;0.0;0.0;0.0;43.1248;0.0;441.7895;580.7266;0.0;0.0;857.7204;10.7091;8758.5506;1.5516;1.8685;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
392;0.5525;689.1325;24302.0;0.297;671.2738;1698783.6339;4.912;0.0;0.0;0.0;45.5872;0.0;537.0643;563.7522;0.0;0.0;898.3897;10.8761;8746.1266;1.567;1.8534;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
393;0.4127;353.5657;24302.0;0.1853;337.7153;1694202.3661;3.0074;0.0;0.0;0.0;45.297;0.0;438.5014;562.229;0.0;0.0;892.589;11.822;9041.3884;2.292;1.3867;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
394;0.4956;660.6359;24302.0;0.2548;643.3764;1741578.7257;4.3971;0.0;0.0;0.0;42.8386;0.0;540.3511;577.9809;0.0;0.0;867.9545;11.1855;9021.0797;1.9501;1.8374;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
395;0.3758;407.3894;24302.0;0.1924;394.5789;1697391.0873;3.2386;0.0;0.0;0.0;45.4011;0.0;476.8534;563.2892;0.0;0.0;854.7468;11.2164;11813.0345;1.903;1.8282;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
396;0.5378;590.6367;24302.0;0.246;570.6122;1667549.9871;4.0156;0.0;0.0;0.0;43.3114;0.0;530.5604;553.3675;0.0;0.0;873.7062;10.3796;8022.9839;1.9692;1.6113;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
397;0.449;585.5215;24302.0;0.2632;572.7634;1668467.3234;5.2788;0.0;0.0;0.0;44.0843;0.0;412.35;553.6725;0.0;0.0;869.3704;11.6963;11181.0266;1.7281;1.8212;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
398;0.4557;563.801;24302.0;0.2247;547.379;1727919.137;4.9652;0.0;0.0;0.0;44.6572;0.0;424.4093;573.4393;0.0;0.0;887.9016;10.3666;10149.8776;2.3576;1.6101;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
399;0.5353;689.3213;24302.0;0.3052;672.6862;1757094.6421;5.9522;0.0;0.0;0.0;43.0139;0.0;419.0693;583.1397;0.0;0.0;875.1332;10.4893;10069.89;1.5101;1.7688;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
