;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
236;0.7437;107.6368;25866.0;0.4923;86.5335;2170884.3757;14.8646;38.8216;0.0;0.0;70.8464;0.0;462.214;560.5219;0.0;0.5204;887.2978;10.2467;10039.3051;1.7943;1.0254;118.0275;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
237;0.737;121.9493;25866.0;0.4728;99.8139;2166875.2995;17.4016;30.4263;0.0;0.0;78.1231;0.0;484.6098;589.4346;0.0;0.6843;888.6582;10.0118;9777.6169;2.0216;0.8224;116.0937;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
238;0.6221;114.3472;25866.0;0.3672;93.3404;2131683.3509;16.5494;38.9324;0.0;0.0;75.636;0.0;497.7891;555.8466;0.0;0.6014;856.8532;10.219;9930.0915;2.6375;0.9027;108.0434;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
239;0.6911;113.8782;25866.0;0.4418;93.9253;2070340.2895;16.3602;30.7152;0.0;0.0;75.0646;0.0;489.4741;558.0675;0.0;0.6322;862.7286;11.1415;9313.0747;1.5077;0.7788;114.8103;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
240;0.8118;121.8936;25866.0;0.5465;99.7427;2159707.1628;18.6016;35.3148;0.0;0.0;77.2308;0.0;454.7251;578.5635;0.0;0.6811;861.801;10.5403;9250.2036;1.6716;0.8949;118.5227;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
241;0.8135;105.5491;25866.0;0.5086;80.6503;2112426.975;16.4808;35.2821;0.0;0.0;77.269;0.0;411.8424;559.3032;0.0;0.6383;861.532;10.1286;8376.327;1.6309;0.7585;111.6749;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
242;0.6877;115.3166;25866.0;0.4258;92.8035;2223738.7831;16.345;43.1128;0.0;0.0;72.8231;0.0;479.8254;577.6661;0.0;0.5873;863.0223;11.9485;8266.7479;2.8209;0.9359;103.7103;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
243;0.5708;102.4048;25866.0;0.3822;86.7764;2143536.4193;15.6009;30.2566;0.0;0.0;74.6078;0.0;475.7329;588.2254;0.0;0.5923;863.5113;11.4648;11963.2605;1.7563;0.8937;105.265;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
244;0.6616;101.6306;25866.0;0.4502;83.5615;2211483.4095;16.1645;31.5894;0.0;0.0;76.5134;0.0;436.4241;599.9497;0.0;0.6274;898.9855;10.9757;11151.0295;1.8107;0.9006;100.0363;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
245;0.6828;123.8123;25866.0;0.391;99.5161;2153893.2727;15.6774;30.7508;0.0;0.0;72.8668;0.0;515.7587;591.9118;0.0;0.5674;859.5757;10.5114;8433.815;2.8382;0.7431;101.5428;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
246;0.7267;97.9588;25866.0;0.4538;75.0169;2174119.6568;14.0583;31.2748;0.0;0.0;69.7505;0.0;417.8803;594.572;0.0;0.5042;871.699;10.5988;8941.2467;1.6615;0.8045;117.1923;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
247;0.7736;117.9187;25866.0;0.521;95.1246;2334457.4827;19.0723;47.3811;0.0;0.0;79.0916;0.0;427.8022;592.6758;0.0;0.6964;899.5102;11.6166;8816.263;1.6161;0.7319;113.2999;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
248;0.6846;119.2067;25866.0;0.4901;102.5034;2222286.6455;16.4178;42.1324;0.0;0.0;72.6554;0.0;501.2906;584.5906;0.0;0.5613;854.3575;11.5417;11527.3049;1.532;0.8574;110.4475;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
249;0.626;125.0532;25866.0;0.4146;106.7483;2240166.738;16.1002;42.2981;0.0;0.0;75.866;0.0;549.5644;584.9825;0.0;0.6214;869.3593;11.289;10840.7218;2.609;0.9002;107.3438;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
250;0.5417;121.7542;25866.0;0.3396;104.6874;2184079.4135;17.7179;42.7133;0.0;0.0;79.0093;0.0;530.8439;555.4977;0.0;0.6657;876.1246;11.6597;10975.6621;2.5147;0.7764;103.3018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
251;0.5761;107.8126;25866.0;0.373;90.6097;2190659.2396;16.2629;46.1001;0.0;0.0;73.1182;0.0;468.0395;550.2226;0.0;0.572;864.7343;10.9679;11610.4551;2.4476;0.9004;117.643;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
252;0.7159;123.3379;25866.0;0.4597;100.8375;2272022.7446;18.7495;44.0468;0.0;0.0;77.9989;0.0;460.4026;583.6953;0.0;0.6731;887.8726;10.6762;9458.1778;2.715;0.8823;108.3757;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
253;0.6482;92.5383;25866.0;0.3949;70.4127;2258933.626;13.8666;41.2137;0.0;0.0;70.2304;0.0;405.8;590.9957;0.0;0.5157;883.1323;11.5992;8801.9748;2.817;0.8367;106.2062;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
254;0.6833;126.5929;25866.0;0.4594;107.5256;2202274.8164;17.7467;37.591;0.0;0.0;80.0471;0.0;521.0031;578.7704;0.0;0.6959;886.7705;11.0633;10439.9373;1.7447;0.706;102.2061;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
255;0.711;118.3144;25866.0;0.4542;96.0366;2243857.137;16.2618;46.9431;0.0;0.0;73.9939;0.0;515.028;556.7689;0.0;0.592;891.8397;11.7556;8567.9455;2.1404;0.9731;118.4214;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
256;0.6507;112.2601;25866.0;0.3926;90.514;2178972.1449;18.0069;39.0089;0.0;0.0;78.7103;0.0;431.5761;560.4114;0.0;0.6793;894.1482;10.6583;9401.1739;2.3548;0.6398;114.6156;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
257;0.6151;114.8186;25866.0;0.3868;94.3115;2323721.231;18.3789;49.9299;0.0;0.0;77.7143;0.0;445.7296;583.4674;0.0;0.68;888.0473;11.2259;10093.8975;2.0599;0.6761;115.8242;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
258;0.7238;108.0646;25866.0;0.4567;85.0724;2226459.6804;18.2852;48.6554;0.0;0.0;78.4381;0.0;401.6944;555.9192;0.0;0.6986;865.2726;10.1492;9541.18;2.1017;0.8156;112.9226;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
259;0.7132;102.3103;25866.0;0.4498;79.3278;2256839.099;15.7322;46.6161;0.0;0.0;73.737;0.0;409.5974;582.576;0.0;0.5967;857.078;11.5923;8470.9934;2.2661;0.8412;110.5221;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
260;0.7382;116.9171;25866.0;0.4716;94.063;2217762.5241;14.8007;36.6837;0.0;0.0;72.3194;0.0;514.4028;595.5864;0.0;0.5546;868.2964;10.7703;9009.9628;1.639;0.9213;119.7532;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
261;0.5765;105.8802;25866.0;0.373;87.5676;2327040.1667;16.3236;49.1098;0.0;0.0;72.133;0.0;439.5943;596.4279;0.0;0.5568;874.1236;11.2752;11270.1763;2.4132;0.887;104.0193;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
262;0.6731;110.3982;25866.0;0.4431;91.4811;2127587.415;17.0668;37.3453;0.0;0.0;74.011;0.0;447.8659;553.2966;0.0;0.6094;873.9596;10.9079;10310.7648;2.1571;0.9655;112.0394;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
263;0.5782;120.8204;25866.0;0.3853;104.0167;2253012.8739;16.3066;45.8628;0.0;0.0;73.7313;0.0;519.257;574.1852;0.0;0.6038;875.3216;11.4847;11674.5635;2.7567;0.8911;106.2798;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
264;0.7379;107.8757;25866.0;0.4255;80.3399;2280521.4628;15.2253;46.8306;0.0;0.0;74.4148;0.0;439.0934;581.6063;0.0;0.5763;877.8773;10.0385;8250.2671;2.179;0.7965;103.6044;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
265;0.7701;101.0487;25866.0;0.497;78.5713;2128826.5114;15.0305;35.6605;0.0;0.0;71.7577;0.0;429.1783;559.8393;0.0;0.5432;874.9329;10.4158;9092.8923;1.6993;0.9067;110.9225;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
266;0.6915;118.7775;25866.0;0.4104;94.0716;2273738.0176;16.7118;45.205;0.0;0.0;75.8145;0.0;488.8299;586.3089;0.0;0.6303;875.0786;10.9705;8389.0483;2.563;0.8097;101.1985;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
267;0.7455;113.7457;25866.0;0.4753;91.281;2150047.9841;18.1925;39.2772;0.0;0.0;76.8911;0.0;422.6325;556.4685;0.0;0.664;871.2004;10.594;9034.1623;2.0982;0.7733;101.4943;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
268;0.6025;106.2887;25866.0;0.4037;89.5077;2184007.1897;17.2987;40.1092;0.0;0.0;75.4797;0.0;425.4077;573.8508;0.0;0.6246;857.1787;11.4678;11348.9326;2.0734;0.7428;104.543;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
269;0.7555;118.5358;25866.0;0.4478;92.1418;2218404.9508;18.6184;42.8968;0.0;0.0;77.8966;0.0;420.4838;574.0522;0.0;0.6651;867.3934;10.1389;8289.7957;2.5354;0.7157;106.8307;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
270;0.6858;99.7495;25866.0;0.4308;78.4876;2156986.9774;16.2414;38.7837;0.0;0.0;74.0244;0.0;413.8217;563.861;0.0;0.579;864.9598;11.4368;8870.3617;2.4833;0.9492;103.2048;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
271;0.6655;123.394;25866.0;0.4244;103.1001;2176914.3564;15.8792;31.9464;0.0;0.0;75.4514;0.0;543.163;589.8369;0.0;0.6277;883.2981;10.5665;10151.8378;1.6533;0.7402;117.8635;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
272;0.6268;106.0688;25866.0;0.3976;86.6636;2189402.641;16.1506;42.0331;0.0;0.0;74.8528;0.0;463.8642;571.0817;0.0;0.6022;853.0749;10.0931;11178.474;1.5694;0.806;112.8428;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
273;0.6337;108.4099;25866.0;0.3822;86.9695;2205282.1301;14.7814;40.9053;0.0;0.0;71.8491;0.0;501.9758;568.0286;0.0;0.5534;884.9776;10.2618;10023.2276;2.6835;1.0375;109.7326;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
274;0.6002;117.5958;25866.0;0.4019;100.7673;2195169.0328;17.8685;43.7026;0.0;0.0;77.4206;0.0;471.0768;567.8126;0.0;0.6727;852.4297;10.8952;11972.5325;2.7224;0.7741;119.0937;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
275;0.6183;108.449;25866.0;0.414;90.8243;2231744.343;17.7051;37.6794;0.0;0.0;77.8442;0.0;444.2977;594.9569;0.0;0.6633;876.2823;11.4791;11031.0223;2.8017;0.9365;115.5272;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
276;0.6598;113.4808;25866.0;0.383;89.5202;2238645.3285;15.2158;43.4311;0.0;0.0;73.2598;0.0;503.3992;574.4921;0.0;0.5651;881.0908;10.6916;8738.6606;2.428;0.829;106.1435;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
277;0.6378;123.4802;25866.0;0.3914;102.2521;2228565.8636;15.9399;35.7561;0.0;0.0;74.6893;0.0;533.2632;599.609;0.0;0.5839;878.0086;11.0459;9504.1524;2.2466;0.7358;107.5633;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
